10;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";-1;0;"issues Before Sunset brings up";"I suspect that Before Sunset is getting such mixed reviews because it will mean very little to viewers who have not reached the stage of life portrayed in it. To my mind, this is not a romance. Rather, it's a very frank look at how we end up with life partners.For that reason, it is an important film for twentysomethings to see and is a gift to them from Linklater, Hawke, and Delpy. SPOILERS FOLLOW: The death of Celine's grandmother brings up two issues: the role of chance and that of our responsibilities to ourselves. Jesse knows Celine missed their planned meeting in Vienna because her grandmother died. But this does not prevent his pained question on the boat, something to the effect of 'Why weren't you there?' He is referring to rotten luck, the dark side of fate that is capable of robbing us of what we most desire. What were the odds that her grandmother would have died within those few days? Tiny. But it led to them not meeting again.However, Celine still chose to not meet Jesse. Yes, her family may not have understood had she skipped the funeral. But life is for the living, and her grandmother wouldn't have known if she hadn't been there. So Celine must take responsibility for the fact that their lives didn't include each other.Another precious dialog occurs when they discuss why they didn't exchange addresses or phone numbers nine years ago. Celine says it was because they were young and overly optimistic and assumed they'd meet plenty of people with whom they would connect equally well. Are the twentysomethings listening?Celine expresses a problem many face when she explains why she prefers to have a boyfriend who is away much of the time: she feels suffocated when he is around too long. But she has been depressed since reading Jesse's book because she misses the kind of total intimacy they briefly shared and realizes there is no easy solution to this dilemma. One cannot simultaneously be intimate and distant, and all relationships involve finding a compromise.Jesse's marriage is an ordinary one. He married his wife because she was smart, pretty, and pregnant, and marriage is about commitment. But even on his way to the church he was thinking of Celine. Are we being warned of the danger of staying in a mediocre relationship? He says his wife and he are now like coworkers in a preschool, a description that will ring true with many viewers. So is the lesson that you should throw caution to the wind and sacrifice all for someone who thrills your heart for a day? Before Sunset offers no such easy solution, as Jesse and Celine admit they may have discovered they didn't like each other after all. As I see it, the primary role of film is to give voice to emotions and aspects of life we all know to be true but are not acceptable to discuss in polite society. In this regard Before Sunset excels. I can't help but think that when Linklater, Hawke, and Delpy decided to do this brief film it was not about profit at all-they simply had some things they thought people should hear, and this was their gift to the public."
11;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";10;3;"Lovely romantic story";"I saw this movie with my husband. He is usually a die-hard fan of action thrillers, special effects and horror movies but he allows me to coax him into seeing a really thoughtful movie every once in a while. So this was my choice for the evening. Neither one of us had seen the first movie, 'Before Sunrise', although I knew of it by reputation. Well, my husband absolutely loved the movie! He sat up and became totally engrossed in the story, frequently patting my hand at intervals as he identified with the the characters in the story. He forgot about the dreadful uncomfortable movie seat. He let up a big sigh of disappointment when the credits came up... Personally, I grew up in Paris, France, I came to the US for graduate studies and I had an environmental protection career for 20 years. So I could strongly identify with Celine, a young woman of French origin with a patina of US graduate schooling and a career in environmental protection work. Her vulnerability shines through her modern chatterbox exterior. The acting is absolutely superb, with the intimate extended conversations drawing us into the characters' lives. Certainly, this movie can stand on its own. For Jesse and Celine, the opportunity to pick up once more their romantic relationship is here! A smart couple would not let the moment pass. I doubt that they would just have a quick passionate affair... I think that the characters already know how lonely their souls can be without true love and commitment and they are emotionally ready to grasp this chance of a lifetime. They have been around long enough to know how rare their type of romantic feeling and connection can be. They will cherish their unique relationship and nurture it forever. My husband and I agreed that the movie could only be watched by couples of 'a certain age', rather than young couples still searching for life's meaning. Only people who have lived through the throes of searching for a lifelong mate, then living through the disappointments and joys of struggling relationships, can recognize and appreciate what true love is and how important it is to go with one's heart and seize the moment. I am 48 years old and have a wonderful romantic relationship with my husband. We are each other's first and only love. Even so, we have worked very hard to keep our marriage alive and mutually passionate. Over the past 25-30 years, both of us have noticed that satisfying relationships are very difficult once people hit their thirties and forties. We have noticed that many older couples never work out their differences and end up bitter and disappointed with life. Many acquaintances of our generation are divorced or still single, never having experienced the sweetness and stability of a true romantic and committed relationship. Romance can be found all the time, from fleeting moments to short-term relationships. One sees it all over the place nowadays, in TV shows and movies, as well as in most modern relationships. However, I would like to emphasize the lasting contentment that a loving commitment brings to one's soul. This is a rare and unique blessing that is missing from too many relationships nowadays, and I find this immeasurably sad. This is a classic movie (excellent story line and top of the line acting) which goes into my list of top romantic movies of all times."
12;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";9;3;"'I know what you meant for me that day. I just want another try, I just want another night'";"This film is one of my favorites from last year, along with 'Sideways' and 'Eternal Sunshine of the Spotless Mind'. Is it just a coincidence that three best films of the year all deal with ability to connect with other people, with meeting one's true love and losing it, with memories that will not go away, and with possibilities of second chances?'Before Sunset' is one of the best sequels ever made but it stays on its own. It is so perfect, so simple, so sublime, so clever, so romantic, and so moving that it makes me happy to know that the films like that exist and there is hope that as characters get older we may witness their next meeting and conversations.Who would think that watching two people talking may be that fascinating? That's what the power of great dialog does. As much as I loved dialogs in 'Before Sunrise', in this film they are even better - the characters are older, wiser, more interesting, I'd say. Ten years is a long period in a human life - our characters are still young and attractive but they've gone through losses and changes, disappointments and some sad realizations about life. It is privilege of the young age to hope that 'there'll be many people with whom you'll connect with. Later in life, you realize it only happens a few times.' If we only knew how to cherish and keep these unique and unforgettable connections. If we only knew that they were unique...Julie Delpy along with Ethan Hawke, contributed to the screenplay; and there is no doubt that their contributions made the characters interacting on the screen absolutely honest and believable.Julie Delpy gives one of the best performances of the year as Celine. She is amazing in showing mystery, charm, disappointments, dreams, and the dark sides of this woman. Her singing and Nina Simone's impersonation in the last scenes of 'Before Sunset' are among the most charming and seductive ever - oh yes, baby you will miss that plane. 9.5/10"
13;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";-1;0;"A Beautiful Sunset";"The first question I had before seeing Sunset (in fact ever since I heard that Sunset was coming) was: 'Why?'... Why mess with Sunrise given that it was such a great stand alone film... Would they live up to answering the 'what ifs?' would the chemistry still be there? etc. etc. ... needless to say, I think the answer is a resounding 'yes'.The film picks up nine years after Jesse (Ethan Hawke) and Celine's (Julie Delpy) magical chance encounter in Vienna. This time around we find them in Paris where Jesse is wrapping up a European roadshow to promote his newly published bestseller about (what else?) that one special night. We find them now older (and Ethan looks a bit more worse for wear than Julie), more experienced, more cynical with hearts that have hardened a bit over time in spite of -- or perhaps due to -- the whimsical possibilities of that fateful night nine years prior.From the outset of the film, the director does a sublime job of drawing the viewer in with long easy takes as Jesse and Celine embark on a stroll from the bookstore to the café - almost seems as if the first exchange is captured by one long uninterrupted take with no cuts (though there are a couple). They ease into their exchange very comfortably. The questions and dialogue have the same, familiar natural feel and tone, and Hawke and Delpy both do an incredible job slipping into their earlier roles - the chemistry has not been lost. The playful sarcasm, the sexual tension, the flirting, the wit, the insecurities. All there.You can sense the longing that Jesse has (has always had) for Celine from the get-go. In fact, my take even from Sunrise was that Jesse's attraction to Celine was always more stronger - almost as if he 'needed' her. His vulnerability and ability to 'put it all out there' - things that guys, in general, have such a hard time doing.The film moves on to the boat which echoes the scene from Sunrise where Jesse convinces her to take a ride with him. The journey symbolizes a trip to the past where Celine realizes that Jesse's life isn't the picture perfect life that she imagined (i.e. the successful author, the wife and the kid). She almost seems to want to know &#150; needs to have - the affirmation that Jesse still carries a torch for her, even though she (and the viewer) already should KNOW this - because WE know Jesse and his book about 'that one night' is a tangible testament to that (this is the one plot element which I found a bit annoying).The car scene is symbolic as well as they are in an enclosed space and need to deal with the things that are bottled up inside - claustrophobic yet no escaping it. They both reveal what they have both always wanted to hear from one another (albeit in different ways and different circumstances), that they have both been truly alone since they last left each other that fateful night in Vienna. The raw emotion, the honesty - incredible moments.The culmination is the walk up the staircase to Celine's apartment, in relative silence, some things are better left unsaid &#150; the choices, the reasoning, left unsaid. And then Celine's song which symbolizes a lot of things and demonstrates how much Jesse has meant to her even though she has a difficult time saying it in words.Nine years later, they have of course grown into full adults with all the superficial trappings that come with that &#150; a career, relationships, etc. But, still, they are both drawn to 'that one fateful night', and the redemption for both people is that it was just as meaningful to each person as it was for the other, for different reasons and for similar ones. The bittersweet anguish of having those memories and carrying that emotional baggage over that time echoes even deeper in the respective voids in their lives; as Celine puts it: 'memories are a wonderful thing if you don't have to deal with the past' &#150; almost sums up that anguish. When people are young they worry about not becoming 'someone' - but as they get older - everyone worries about not being WITH 'someone'.In Sunset, they are both vindicated in realizing that they did not 'waste' the last nine years living as damaged emotionless zombies - that their chance encounter was a truly magical moment changing both of their lives, that they were both 'incomplete' without each other (ok, cue the corny music), that they really do 'complete each other'. The true beauty of Sunset is that it allows them to indulge in the luxury of what many people do not get: the opportunity for a second chance, at best, and, at worst, an opportunity for some measure of closure.And so it fittingly ends with the viewer pondering yet again 'what happens now?' which, in retrospect, is a much more hopeful and infinitely more enviable question to answer than: 'what if?' In sum, a wonderful film - bravo.***1/2 out of ****"
14;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";10;3;"A great movie, and a nice break from most Hollywood trash.";"This is simply one of the best movies I've seen, with very few qualifications. Maybe I should say that this is one of the best 'simple' movies I've seen. Perhaps it is a bit like cooking, use fresh and quality ingredients and you can make something great without a lot of unnecessary stuff. Unfortunately, Hollywood just doesn't seem to have the ambition to make these type of movies anymore.In any event, this is one of the few sequels that matches the intensity and integrity of the original. First, it has many simple, yet stylish and honest shots. Perhaps the Scorcese shot is used too much (i.e. following the actors on a long walk without cutting a la Goodfellas kitchen scene), but I don't think so because it makes sense in the context of the movie. Second, many of the shots have interesting emotive effect. For instance, towards the end of the movie, after these 'lovers' are fighting the clock (because Ethan Hawke's character needs to catch a flight) and are cruising down the river, they are so engrossed in their conversation and the fact that they are trying to get so much out of the last few minutes they don't notice their ride is coming to an end. However, we the viewer can see what the characters either don't see or don't want to see, that the boat is crossing over the river to its destination and the departure no one wants to deal with. The viewer is given a wonderful sense of dread as the bank approaches in the background, because we know what is going to happen when the ride ends, and like the characters, we don't want it to end either. Even if the film borrows heavily from other great movies (e.g. My Dinner with Andre) it is independent of those influences.Julie Delpy and Ethan Hawke were great per usual. Making the dialogue ring true is difficult, but they pull it off. As before, they completely capture the nature of the intimate and friendly conversational style of friends or lovers that is normally edited out of most movies. When people talk, things are not always sequential or rationale, and unlike most movies this movie doesn't try and correct that. Not for a moment does the audience find themselves thinking that this is some sort of charade and no one would ever talk like that. The dialogue is intelligent and insightful, but that is because the characters are intelligent and have a knack for being brutally honest with their thoughts and feelings.This is movie excellence, and I'm glad some film makers are still trying to make art. Despite the romantic themes this isn't a date flick, so be prepare to deal with the difficult and often unresolved issues of love and relationships that arise."
15;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";10;3;"A perfect sequel to Before Sunrise";"When I saw Before Sunrise I really enjoyed it. It was the essence of every romantic travel fantasy and, lets face it, Ethan Hawke was the stuff that fantasies are made of. Having enjoyed the first movie so much I was really looking forward to the sequel but was also feeling some trepidation. What if they made a mess of it? Fortunately when I finally got to see the film any concern was put to rest. Before Sunset is everything I wanted in a sequel. The characters had matured in a way that made sense. You could see how the young Jessie and Celine had come to be these thirty-something people. There was no sickly sweet romantic perfection. These characters were clearly the product of real life, effected by their decisions good or bad, making compromises, sometimes insecure, a little scarred, but still holding on to memories and dreams of perfect moments. They are still on a journey but no longer sure that their destination is the right one. Unsure whether they can change direction, or even if they should, but afraid of what will happen if they don't.While an obvious link to the first movie the title adds to that grown up feeling of fear that time might be running out. 'Before Sunset' emphasises that feeling of something needing to be done before it its too late. Most people have a 'What if'? somewhere in their past. You might not think about them/it often but on some level you have a question. This movie lets the characters of Jessie and Celine explore their 'What if' nine years later, something most of us will never get to do. That that exploration is so satisfying for me as a movie goer taking a second look into their lives is a tribute to the Director and the two stars. It was obviously a great collaboration.I think the fact that Ethan Hawke and Julie Delphy wrote with the Director makes this a wonderfully organic script. Both of the actors seem comfortable in the skins of their characters. They carry their baggage around Paris with them and the audience isn't insulted with the fantasy that their lives stopped when they parted. There were moments of casual lightness in the dialogue and also moments that left you raw with their honesty.Sometimes the ending of a movie is a foregone conclusion. You can mentally hear the romantic music rise before the opening credits have even finished. This movie was different. In the beginning I didn't know how the movie would end or how I wanted it to end. The romantic and the realist in me couldn't quite reconcile. When the end came it surprised me with its suddenness then stunned me with its perfection. I cannot remember seeing a movie whose ending so perfectly fit its story and its characters. The moment when 'Jessie' laughed and acknowledged, (as much to himself as to Celine), that he wouldn't be catching that plane, was the perfect place to leave, not finish, their story. A moment more would have been too much, a step towards schmaltz, a compromise to the conventional. A moment less would have left us wandering forever in the 'What If'. I am so grateful that having found the perfect moment they had the vision to stay with it."
16;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";8;3;"Reluctance";"Finally, Linklater does something with his talent. His strength in the past has been to shape the form of his films to match the subject. At least that&#39;s been true when the subject is the tentativeness of existence.He&#39;s done well enough in the past, but since his characters were aimless his projects inherited a meaninglessness. Where he tried to impart introspective layers with 'Waking Life,' those layers were trite threads of fake profundities. Well, never mind. Artists aren&#39;t required to be particularly smart &#151; even about who they are and what they do.What is required is the ability to discover and convey something that resonates. Usually in films the resonance is a sort of nervous recognition in the characters and situation. Sometimes, the manner of the film, the nature of the world presented is enough to engage. Such is the value of Kieslowski &#151; and how he managed Delpy.This film tries something different, something commonly attempted and almost never achieved: the direct drama of discovery between two people. This hosts the construction not in any story or setting or even situation, though they are all employed in the service of the goals. Instead, the whole thing revolves around the tentative motions toward intimacy between two people.Why this usually fails is because of the unwieldy mechanics. In order to seem real (most reviewers call this film 'veristic') the dramatic projection has to be hyperreal, but not so much that it appears artificial. So how do you dramatically amplify lightly probing intimacies? Its all in the most subtle hesitations of the actors, in that range beyond what 'really' might happen and them forthrightly telling us what&#39;s happening.The construction is perfect: all movies are about other movies. In this case, we literally have the last chapter of the romance as a movie with movie values and memories. More, those are romantically captured in a book that one character carries from the previous movie into this one. Thus, all their discussion, all their reluctances are about having the present film approach the previous one.I&#39;m astonished at the perfection of the idea, as astonished as I am about how well the two, especially Delpy, support it. This is delicate stuff.Ted&#39;s Evaluation -- 3 of 3: Worth watching."
17;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";1;1;"I want those 80 minutes back...";"What an utter piece of clap-trap. This is another example of a pseudo-intellectual cinematech art-house experiment that has gone tragically wrong. Unfortunately, it has now claimed the lives of many viewers who too spineless to say they hated it because expressing an honest opinion might cause them to be scorned by those who feel that this movie is a work of art. This movie was no 'Dinner with Andre' nor was it in the league of other great script intensive movies. This was simply a bad movie. The characters were self-absorbed and terribly uninteresting. The script was stuffed with cookie-cutter philosophical quotes and paraphrases and I wanted to vomit after hearing each utterance. The city of Paris could have been used a distinct character in this movie, in the way that Tokyo was used in 'Lost in Translation'. However, the city of lights was relegated to being a cheap background as if it was on the backstage lot at Universal. Please, please, please, do not make 'Before Moonrise'. Just let the sun set on this steaming pile of tripe."
18;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";-1;0;"Linklater brings a tired genre to life";"This is a review of 'Before Sunrise', 'Before Sunset' and 'Before Midnight', three films by Richard Linklater.Released in 1995, 'Before Sunrise' finds Ethan Hawke playing Jesse, a young American who&#x27;s travelling across Europe. On his way to Vienna he meets Celine (Julie Delpy), a young woman on her way to Paris. From the moment out duo lock eyes, they&#x27;re drawn to each other. They share a meal, savouring the conversation more than the food, and when they arrive in Vienna, Jesse persuades Celine to keep him company wandering the streets. Thus begins an unforgettable screen romance.Like most of Linklater&#x27;s films, 'Sunrise' is both dialogue heavy and boils down to a series of discussions or ruminations on life. Our duo talk incessantly, touching upon subjects which range from language and reincarnation to sexuality and religion. Some of it is cringe-worthy, but for the most part Linklater&#x27;s dialogue rings true. His banter is casual, natural, lacking in artifice, and we at times feel like voyeurs, eavesdropping on the sort of 'unimportant' dialogue that most films shy away from. But the film is sexy as well. Celine and Jesse crackle with electricity, and Linklater pays great attention to subtle shifts in body language. There&#x27;s one scene where Jesse restrains himself from brushing away a stray lock of Celine&#x27;s hair, and another wonderful moment in a music listening booth where our duo nervously avoid eye contact. Elsewhere the film indulges in numerous long takes, Linklater&#x27;s gliding camera making the most of some gorgeous European locales, as he dips in and out of romantic alcoves and cosy spaces. Linklater&#x27;s long steadicam takes lend 'Sunrise' an 'energy' and intimacy that many of his other films lack.Released in 2004, Linklater&#x27;s 'Before Sunset' is a sequel to 1995&#x27;s 'Sunrise'. Equally good, the film joins Celine and Jesse almost a decade later. Speaking to both the mind and the heart, it finds our duo still obsessed with the night they first met, fell in love, and then somehow forgot to exchange contact details. This time around Jesse is in Paris to promote his new novel (he&#x27;s now a writer), and it is Celine who tracks him down. Our couple then embark on an 80 minute chat, the fact that Jesse must leave on an afternoon flight tightening like a hang-man&#x27;s noose around their conversations. The film then ends with a sequence which packs an emotional wallop.Hawke and Delpy so easily re-inhabit these characters, you have to wonder how much they&#x27;re based on themselves. Simultaneously dopey and intelligent, their conversations cycle through hilarity, pain and misery. On the downside, both characters are obviously the product of an artist; Celine and Jesse are a couple of unashamed hipsters.Once again Linklater utilises long, uninterrupted takes, his gliding camera capturing vast chunks of banter and beautiful Parisian architecture. A few gentle flashbacks give glimpses of the original film, but we don&#x27;t really need them. This story stands on its own as a second chance to change fate. And as is typical of Linklater, cinema&#x27;s chief slacker-philosopher (at least since the death of Hal Ashby), Linklater has his film abstract several profound human truths, placing them all in a series of dialogue driven vignettes. In a way, Jesse and Celine become everyone and everything, and at times represent more than themselves.Released in 2013, 'Before Mightnight' finds Jesse and Celine as a committed couple. It&#x27;s been eight years since we last saw them, and they now live in Europe with twin girls of their own. Unsurprisingly, the puppy-love of the first two films has given way to middle-aged weariness, parental responsibility, regret and pragmatism. The film is somber, even pessimistic, and Linklater cleverly introduces several other characters who represent life and love at different stages, most notably an elderly writer and a young couple who conjure up images of Jesse and Celine&#x27;s own romance almost two decades ago. If 'Sunset' and 'Sunrise' evoked Eric Rohmer, or Bresson&#x27;s 'Four Nights of a Dreamer', 'Midnight' recalls Abbas Kiarostami and Rossellini&#x27;s 'Journey to Italy'. Again dialogue heavy, and again reliant on long takes, the film is colder, harder and more caustic than its predecessors. Our couple now view everything with scepticism, and seem to exude a mood of grim acceptance and resignation. Most of the film&#x27;s conversation revolve around death, career disappointment, transience, the world ending or technology&#x27;s negative influences; the rants of a dying generation. At one point Celine even paints a dour image of the future, in which society devolves into 'masturbation and death'. In another, Jesse insists that man is '99 percent automated' and even goes so far as to denounce the concept of self-hood. Other conversations mock the way men measure accomplishments, and of course male obsessions with the phallus. Elsewhere an elderly man explains that couples are 'never one person, always two'. Unlike its predecessors, 'Midnight&#x27;s' sceptical of romance and even soul-mates. After a wholly contrived argument in a hotel room, a forced segment designed to set up another sequel, our duo then seem to patch up their problems, though you nevertheless suspect that this relationship has reached its end. Expect a possible fourth film to be about loneliness or separation.Early in 'Midnight', Jesse reveals to us characters in his new book. One character lives in an unending, wondrous present (the very behaviour that brought Jesse and Celine together so many years ago), whilst another views all experiences as being 'second hand'. Jesse later talks about being 'lost in perception' and introduces us to the 'patron saint of eyesight', moments which exemplify Celie and Jesse&#x27;s own anxieties. Both fantasise about different, better futures, and both are unsure of their partner&#x27;s role in this desired world.9/10 &#x96; Whilst as good as its predecessor, 'Sunset' may rub people the wrong way. The idea of successful, self-reflexive, middle class hipsters incessantly yapping, will prove irksome to many."
19;"tt0381681";"http://www.imdb.com/title/tt0381681/reviews?start=10";10;3;"best movie ever";"saw this movie without knowing that there was a first one called' before sunrise'. I love it and fell in love with it. It was an awesome movie...of course its up to ur imagination if they stay together or not ( like he said at the beginning bout the book). I was so surprised at the way it ended, since I did not see the first one. Now i am trying to find the first one to watch. This is the best movie I have seen in a long long time. It deeply tocuhed my heart' I know that this is kinda of a slow movie, but it is one in a lifetime movie. BEST MOVIE. BEST MOVI EVER. I am so in love with the character and the personality of all of them. Also the imagines of the town was very good.I would recommend this movie to everyone to see. With a loved one or by yourself.I watch it @ home all by myself and it was great."
